BAHIA;CONDE;CENTRO;PRACA SEVERINO VIEIRA, 27;05.031.134/0002-74;POSTO GAMBOA MAR COMERCIO DE DERIV DE PETROLEO LTDA;POSTO REVENDEDOR;05/02/2018;525608; -  Ação de fiscalização sem registro de ocorrência
BAHIA;CONDE;PERÍMETRO URBANO;COND. BRASILINA FERNANDES DE AGUIAR, FAZENDA MUCURI, S/N;10.397.176/0001-82;SALVADOR APARECIDA E CIA. LTDA.;POSTO REVENDEDOR;03/02/2018;525611;" -  Notificado para apresentação de documentos
 -  Autuado por não atender a normas de segurança
 -  Produto coletado para análise em laboratório"
BAHIA;ENTRE RIOS;SUBAUMA;AVENIDA PRINCIPAL, S/N;19.787.195/0001-90;POSTO CENTRO DE DERIV DE PETROLEO LTDA - EPP;POSTO REVENDEDOR;04/02/2018;525604; -  Ação de fiscalização sem registro de ocorrência
BAHIA;ENTRE RIOS;PORTO DE SAUIPE;RODOVIA BA 099 LINHA VERDE, KM 87, S/N;00.104.725/0001-20;POSTO DE COMBUSTIVEIS LINHA VERDE LTDA;POSTO REVENDEDOR;04/02/2018;525603; -  Notificado para apresentação de documentos
BAHIA;ESPLANADA;CENTRO;RUA SEVERINO VIEIRA, AREA, 200;27.355.561/0001-60;ALMEIDA CAMPOS DERIV DE PETROLEO LTDA;POSTO REVENDEDOR;05/02/2018;525606; -  Agente econômico não encontrado no endereço
BAHIA;ESPLANADA;CENTRO;RUA SEVERINO VIEIRA, 260;05.214.638/0001-49;MARCIO PINHEIRO DUARTE;POSTO REVENDEDOR;05/02/2018;525607; -  Estabelecimento fechado
BAHIA;ESPLANADA;PALAME;RODOVIA BA 400, COMUM RIACHO GRANDE, S/N;14.830.397/0001-53;POSTO DE COMBUSTÍVEIS SENHORA SANTANA LTDA -M E;POSTO REVENDEDOR;04/02/2018;525605; -  Ação de fiscalização sem registro de ocorrência
BAHIA;FEIRA DE SANTANA;CIDADE NOVA;AVENIDA FRAGA MAIA, 4230;02.038.025/0006-14;AUTO POSTO ITATIAIA LTDA;POSTO REVENDEDOR;22/02/2018;527617; -  Ação de fiscalização sem registro de ocorrência
BAHIA;FEIRA DE SANTANA;CAMPO LIMPO;AVENIDA TRANSNORDESTINA, A, 2060;18.341.159/0001-35;BAHIA COMERCIOS DE COMBUSTIVEIS LTDA;POSTO REVENDEDOR;21/02/2018;527142;" -  Notificado para apresentação de documentos
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;FEIRA DE SANTANA;EUCALIPTO;RUA SENADOR QUINTINO, 3090;22.210.990/0001-25;C. R. M. COMBUSTIVEIS LTDA - EPP.;POSTO REVENDEDOR;22/02/2018;527616; -  Notificado para apresentação de documentos
BAHIA;FEIRA DE SANTANA;CAPUCHINHOS;AVENIDA PRESIDENTE DUTRA, 1199;16.496.705/0007-77;COMERCIAL DE COMBUSTÍVEIS MARTINS LTDA.;POSTO REVENDEDOR;20/02/2018;527117; -  Autuado por não prestar informações ao consumidor
BAHIA;FEIRA DE SANTANA;NOVO HORIZONTE;ROD   BR-116, DISTRITO IPUACU, S/N;09.172.184/0001-41;GF COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.;POSTO REVENDEDOR;21/02/2018;527144; -  Aplicada Medida Reparadora de Conduta
BAHIA;FEIRA DE SANTANA;CENTRO;PRACA DA REPUBLICA, S/N;08.997.756/0001-69;MAXDIESEL DERIVADOS DE PETRÓLEO LTDA;PONTO DE REVENDA DE GLP,POSTO REVENDEDOR;21/02/2018;527141; -  Notificado para apresentação de documentos
BAHIA;FEIRA DE SANTANA;HUMILDES;RODOVIA BR 101, KM 173, S/N;08.504.131/0001-18;MEDEIROS RAMOS COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA;POSTO REVENDEDOR;04/02/2018;525474; -  Agente econômico sucedido
BAHIA;FEIRA DE SANTANA;IPUAÇU;RODOVIA BR 116, KM 7, S/N;14.075.105/0001-14;O TORRES;POSTO REVENDEDOR;21/02/2018;527143; -  Agente econômico sucedido
BAHIA;FEIRA DE SANTANA;SIM;AVENIDA EDUARDO FROES DA MOTTA, 1680;40.549.628/0001-65;POSTO CONTERRANEO DERIVADOS DE PETROLEO LTDA;POSTO REVENDEDOR;20/02/2018;527114; -  Aplicada Medida Reparadora de Conduta
BAHIA;FEIRA DE SANTANA;TOMBA;RUA PAPA JOAO XXIII, 104;10.900.585/0001-50;POSTO DE COMB E LUB LICIA E ZULEIDE LTDA;POSTO REVENDEDOR;21/02/2018;525120; -  Autuado por não cumprir notificação
BAHIA;FEIRA DE SANTANA;CENTRO;RUA DOUTOR ANTONIA BORJA, 145;14.072.664/0001-70;POSTO DE LUBRIFICANTES PIRAI LTDA.;POSTO REVENDEDOR;20/02/2018;525598;" -  Verificado o cumprimento do objeto da notificação
 -  Autuado por não cumprir notificação"
BAHIA;FEIRA DE SANTANA;CENTRO;AVENIDA PRESIDENTE DUTRA, 1320;15.151.046/0005-02;POSTO KALILÂNDIA LTDA.;PONTO DE REVENDA DE GLP,POSTO REVENDEDOR;20/02/2018;527113; -  Ação de fiscalização sem registro de ocorrência
BAHIA;FEIRA DE SANTANA;CENTRO INDUSTRIAL SUBAE;RODOVIA BR-324, S/N;05.524.579/0001-05;POSTO PORTAL DO SERTAO LTDA;POSTO REVENDEDOR;22/02/2018;527615; -  Ação de fiscalização sem registro de ocorrência
BAHIA;FEIRA DE SANTANA;CENTRO;AVENIDA CANAL, P DE COMBUSTÍVEIS, 147;10.603.039/0004-08;POSTOS RENASCER LTDA.;PONTO DE REVENDA DE GLP,POSTO REVENDEDOR;19/02/2018;527116;" -  Notificado para apresentação de documentos
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;FEIRA DE SANTANA;CENTRO;RODOVIA BR 101, KM 173,9, S/N;13.587.164/0002-90;SANTO ANTONIO PRODUTOS DERIVADOS DE PETROLEO LTDA. - ME.;POSTO REVENDEDOR;04/02/2018;525465;" -  Autuado por comercializar/Armazenar Gasolina fora das especificações - percentual de Etanol
 -  Notificado para apresentação de documentos
 -  Produto coletado para análise em laboratório
 -  Interditado"
BAHIA;FEIRA DE SANTANA;CENTRO;RODOVIA BR 101, KM 173,9, S/N;13.587.164/0002-90;SANTO ANTONIO PRODUTOS DERIVADOS DE PETROLEO LTDA. - ME.;POSTO REVENDEDOR;16/02/2018;525529; -  Desinterditado
BAHIA;FEIRA DE SANTANA;CASEB;AVENIDA JOAO DURVAL CARNEIRO, 3600;42.018.952/0006-97;TORRES COMERCIO DERIVADOS PETROELO LTDA;POSTO REVENDEDOR;19/02/2018;527115;" -  Notificado para apresentação de documentos
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;FEIRA DE SANTANA;CENTRO;AVENIDA GETULIO VARGAS, 1839;42.018.952/0005-06;TORRES COMERCIO E DERIVADOS DE PETROLEO LTDA;POSTO REVENDEDOR;26/02/2018;525614; -  Verificado o cumprimento do objeto da notificação
BAHIA;FEIRA DE SANTANA;CAPUCHINHOS;AVENIDA AV. PRESIDENTE DUTRA, TERREO, 2325;14.486.153/0012-58;TREVO DERIVADOS DE PETRÓLEO LTDA.;PONTO DE REVENDA DE GLP,POSTO REVENDEDOR;20/02/2018;527112; -  Ação de fiscalização sem registro de ocorrência
BAHIA;FEIRA DE SANTANA;TOMBA;AVENIDA EDUARDO FROES DA MOTA, ANEL DO CONTORNO, 970;14.486.153/0007-90;TREVO DERIVADOS DE PETRÓLEO LTDA.;PONTO DE REVENDA DE GLP,POSTO REVENDEDOR;20/02/2018;527140; -  Aplicada Medida Reparadora de Conduta
BAHIA;IACU;JOAO AMARO;RUA TENENTE CASSIANO AUGUSTO DE BARROS, CASA, 35-A;74.015.124/0001-87;CARLOS JOSE VAZ SAMPAIO;POSTO REVENDEDOR;27/02/2018;469029;" -  Autuado por equipamento ausente ou em desacordo com a legislação
 -  Notificado para apresentação de documentos
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;IACU;CENTRO;AVENIDA MANOEL JUSTINIANO DE MOURA MEDRADO, 250;04.870.375/0001-63;COMERCIAL COMBUSTIVEL PLANALTINO LTDA- ME;POSTO REVENDEDOR;26/02/2018;469025;" -  Autuado por equipamento ausente ou em desacordo com a legislação
 -  Notificado para apresentação de documentos"
BAHIA;IACU;CENTRO;TR OSVALDO RIOS, 80;08.777.269/0001-90;COMERCIAL DE COMBUSTIVEIS RAMOS LTDA - ME;POSTO REVENDEDOR;26/02/2018;469027;" -  Autuado por equipamento ausente ou em desacordo com a legislação
 -  Notificado para apresentação de documentos
 -  Autuado por não prestar informações ao consumidor"
BAHIA;IACU;JOÃO AMARO;RODOVIA BA 042, CENTRO, S/N;13.317.447/0001-30;POSTO E POUSADA MURITIBA LTDA.;POSTO REVENDEDOR;27/02/2018;469030;" -  Autuado por comercializar com vicio de quantidade
 -  Autuado por equipamento ausente ou em desacordo com a legislação
 -  Notificado para apresentação de documentos"
BAHIA;IACU;BOIADEIRA;RUA PROFESSOR MAGALHÃES NETO, 110;11.932.838/0001-30;POSTO IAÇU LTDA.;POSTO REVENDEDOR;27/02/2018;469028;" -  Autuado por equipamento ausente ou em desacordo com a legislação
 -  Notificado para apresentação de documentos"
BAHIA;IACU;RODOVIA;RODOVIA BA 046, S/N;26.585.163/0001-77;ROSA & FERRARI COMBUSTIVEIS E LUBRIFICANTES LTDA - ME;POSTO REVENDEDOR;26/02/2018;469026;" -  Autuado por equipamento ausente ou em desacordo com a legislação
 -  Notificado para apresentação de documentos
 -  Autuado por não prestar informações ao consumidor
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;ILHEUS;JARDIM SAVOIA;AVENIDA RAYMUNDO SA BARRETO, KM    2 5, S/N;23.815.289/0001-00;ATLANTICO COM VAREJISTA DE COMBUSTIVEIS EIRELI;POSTO REVENDEDOR;05/02/2018;469003;" -  Autuado por equipamento ausente ou em desacordo com a legislação
 -  Notificado para apresentação de documentos
 -  Autuado por adquirir ou destinar produto de/para fonte diversa da autorizada
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;ILHEUS;MALHADO;AVENIDA ANTONIO CARLOS MAGALHÃES, 05;05.355.411/0001-13;BAUER COMERCIO E SERVIÇOS LTDA;POSTO REVENDEDOR;05/02/2018;469006;" -  Autuado por equipamento ausente ou em desacordo com a legislação
 -  Notificado para apresentação de documentos
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;ILHEUS;OLIVENÇA;AVENIDA LOMANTO JUNIOR, 800;11.372.580/0001-64;BEIRA MAR - PRODUTOS DE PETROLEO LTDA.;POSTO REVENDEDOR;06/02/2018;469009; -  Ação de fiscalização sem registro de ocorrência
BAHIA;ILHEUS;SAO FRANCISCO;RUA A ROD ILHEUS OLIVENCA, KM 0, SN;13.322.102/0001-75;IVAN COELHO PORTO & IRMAO LTDA;POSTO REVENDEDOR;06/02/2018;469008; -  Ação de fiscalização sem registro de ocorrência
BAHIA;ILHEUS;JOIA DO ATLANTICO;RODOVIA BA 001 ILHEUS ITACARE, KM 12, RUA 41 QD. 42 LT. 82, S/N;15.282.942/0001-87;J CAJUEIRO COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA;POSTO REVENDEDOR;16/02/2018;498808; -  Verificado o cumprimento do objeto da notificação
BAHIA;ILHEUS;JARDIM SAVOIA;AVENIDA PROCLAMAÇÃO, S/N;13.479.764/0002-34;J S FREITAS COMÉRCIO DE DERIVADOS DE PETROLEO LTDA;POSTO REVENDEDOR;05/02/2018;469002; -  Ação de fiscalização sem registro de ocorrência
BAHIA;ILHEUS;BANCO DA VITORIA;RODOVIA ILHEUS/ITABUNA, KM 06, S/N;00.231.792/0003-77;LOPES LEMOS COMÉRCIO DE COMBUSTÍVEIS LTDA.;POSTO REVENDEDOR;26/02/2018;525615; -  Verificado o cumprimento do objeto da notificação
BAHIA;ILHEUS;BARRA DO ITAIPE;AVENIDA VEREADOR AMILTON IGNACIO DE CASTRO, S/N;17.496.133/0001-01;MALHADO COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTD;POSTO REVENDEDOR;05/02/2018;469004; -  Ação de fiscalização sem registro de ocorrência
BAHIA;ILHEUS;BARRA DO ITAIPE;AVENIDA VEREADOR AMILTON IGNACIO DE CASTRO, S/N;17.496.133/0001-01;MALHADO COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTD;POSTO REVENDEDOR;20/02/2018;498833;" -  Verificado o cumprimento do objeto da notificação
 -  Autuado por não cumprir notificação
 -  Autuado por não apresentar documento de outorga"
BAHIA;ILHEUS;PONTAL;AVENIDA LOMANTO JUNIOR, QD. D LOTE 14, 90;10.220.108/0002-24;ONDA COMÉRCIO DE COMBUSTIVEIS LTDA;POSTO REVENDEDOR;26/02/2018;525616;" -  Verificado o cumprimento do objeto da notificação
 -  Autuado por não cumprir notificação"
BAHIA;ILHEUS;SÃO FRANCISCO;RODOVIA ILHÉUS OLIVENÇA, MARES DO SUL - KM 2, S/N;42.221.366/0001-30;POSTO ATLÂNTICO SUL LTDA;POSTO REVENDEDOR;06/02/2018;469007; -  Ação de fiscalização sem registro de ocorrência
BAHIA;ILHEUS;BASILIO;AVENIDA ITABUNA, MODULOS A E B, 1814;13.631.353/0001-31;POSTO DE SERVIÇO DOM EDUARDO LTDA.;POSTO REVENDEDOR;05/02/2018;469005; -  Ação de fiscalização sem registro de ocorrência
BAHIA;IPIRA;POVOADO SÃO ROQUE;AVENIDA FILADELFO GONÇALVES DE OLIVEIRA, S/N;13.779.477/0001-69;ARLETE DE OLIVEIRA MENDES;POSTO REVENDEDOR;20/02/2018;524799; -  Estabelecimento fechado
BAHIA;IPIRA;CENTRO;R. VALDOMIRO LINS, POSTO DE GASOLINA, S/N;19.681.411/0001-18;AUTO POSTO ALMEIDA SILVA DE IPIRA LTDA.;POSTO REVENDEDOR;21/02/2018;524808; -  Ação de fiscalização sem registro de ocorrência
BAHIA;IPIRA;CENTRO;RODOVIA BA 052, KM 85, S/N;13.625.629/0001-79;AUTO POSTO SÃO JOÃO LTDA.;PONTO DE REVENDA DE GLP,POSTO REVENDEDOR;20/02/2018;524803; -  Notificado para apresentação de documentos
BAHIA;IPIRA;POVOADO PAU FERRO;RODOVIA BA 052, POSTO DE COMBUSTÍVEIS, S/N;02.730.629/0002-01;CENTRAL POSTO LTDA;POSTO REVENDEDOR;21/02/2018;524807; -  Ação de fiscalização sem registro de ocorrência
BAHIA;IPIRA;KM 75;ROD. BA 052 - ESTRADA DO FEIJAO, S/N;22.164.968/0001-96;LEAO COMERCIO DE COMBUSTIVEIS LTDA - ME.;POSTO REVENDEDOR;20/02/2018;524800;" -  Produto conforme as especificações da ANP
 -  Notificado para apresentação de documentos
 -  Produto coletado para análise em laboratório"
BAHIA;IPIRA;CENTRO;RUA WALDOMIRO LINS, POSTO, 47;18.728.005/0001-09;MARCOS VINICIUS OLIVEIRA ARAUJO - ME;POSTO REVENDEDOR;21/02/2018;524806; -  Notificado para apresentação de documentos
BAHIA;IPIRA;POVOADO DE SANTA RITA;BA 052, S/N;11.684.507/0001-28;POSTO ALTO DA SANTA RITA LTDA;POSTO REVENDEDOR;20/02/2018;524801; -  Notificado para apresentação de documentos
BAHIA;IPIRA;POV BONFIM;TRAVESSA JOSÉ SOARES, S/N;12.343.813/0001-63;POSTO BONFIM DE IPIRA LTDA - EPP;POSTO REVENDEDOR;21/02/2018;524804; -  Notificado para apresentação de documentos
BAHIA;IPIRA;NOVA BRASILIA;PRAÇA TIRADENTES, S/N;18.806.086/0001-00;POSTO NOVA BRASILIA IPIRÁ LTDA - ME;POSTO REVENDEDOR;21/02/2018;524805;" -  Notificado para apresentação de documentos
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;IPIRA;POVOADO CAIXA D¿ÁGUA;FAZENDA LAGOA NOVA BA 488, KM 36, S/N;03.796.409/0001-54;RJ COMERCIAL DE COMB. LTDA;POSTO REVENDEDOR;20/02/2018;524802; -  Estabelecimento fechado
BAHIA;IRARA;CENTRO;RUA RUY BERBOSA, 172;10.430.105/0001-34;JOEL BRITO COMERCIO DE COMBUSTIVEL LTDA.;POSTO REVENDEDOR;21/02/2018;527146;" -  Notificado para apresentação de documentos
 -  Autuado por não prestar informações ao consumidor"
BAHIA;IRARA;CENTRO;RUA RUI BARBOSA, LOT.JOSE EST. 13 A 29, S/N;04.565.239/0001-60;LIMA AUTO POSTO LTDA;POSTO REVENDEDOR;22/02/2018;527148;" -  Notificado para apresentação de documentos
 -  Autuado por não prestar informações ao consumidor
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;IRARA;CENTRO;RUA SANTANOPOLIS, S/N;19.158.993/0001-52;MOURA E BRITO COMERCIO DE COMBUSTIVEL E DERIVADOS LTDA- EPP;POSTO REVENDEDOR;21/02/2018;527145;" -  Notificado para apresentação de documentos
 -  Autuado por não prestar informações ao consumidor
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;IRARA;CENTRO;PRACA DO PEDAO, 44;14.191.290/0001-02;POSTO CARAVELAS DE COMBUSTIVEIS E LUBRIFICANTES LT;POSTO REVENDEDOR;22/02/2018;527147;" -  Notificado para apresentação de documentos
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;IRARA;SEDE;RUA JOSE BENEVIDES, 395;13.502.380/0001-04;POSTO DE COMBUSTIVEIS IRARA LTDA;POSTO REVENDEDOR;22/02/2018;527150;" -  Produto conforme as especificações da ANP
 -  Notificado para apresentação de documentos
 -  Produto coletado para análise em laboratório
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;IRARA;POVOADO DE LARGO;ROD BA-084- KM 08, S/N;16.904.861/0001-34;POSTO DIAMANTE LTDA - EPP;POSTO REVENDEDOR;22/02/2018;527149;" -  Notificado para apresentação de documentos
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;ITABERABA;CENTRO;RUA MANOEL ANDRADE SAMPAIO, 228;13.768.403/0002-08;ADRI COMÉRCIO E TRANSPORTES DE GÁS LTDA.;PONTO DE REVENDA DE GLP;26/02/2018;522872;" -  Notificado para apresentação de documentos
 -  Autuado por não atender a normas de segurança
 -  Interditado"
BAHIA;ITABERABA;CONCIC;RUA LUIZ VIANA FILHO, S/N;00.075.021/0002-57;Auto Posto Flor Da Chapada Ltda;POSTO REVENDEDOR;28/02/2018;522886; -  Ação de fiscalização sem registro de ocorrência
BAHIA;ITABERABA;CENTRO;RUA RUBENS RIBEIRO, CASA, 27;00.075.021/0001-76;AUTO POSTO FLOR DA CHAPADA LTDA;POSTO REVENDEDOR;28/02/2018;522887; -  Ação de fiscalização sem registro de ocorrência
BAHIA;ITABERABA;CENTRO;AV FLAVIANO GUIMARÃES, 1221;03.140.490/0001-10;BARROS DISTRIBUIDORA DE GÁS LTDA;PONTO DE REVENDA DE GLP;27/02/2018;522881; -  Autuado por não atender a normas de segurança
BAHIA;ITABERABA;SEDE;RODOVIA BR 242, KM 88, SN;96.741.186/0001-09;ITABERABA COMÉRCIO DE COMNBUSATÍVEIS LTDA;POSTO REVENDEDOR;28/02/2018;522885;" -  Autuado por comercializar/Armazenar Gasolina fora das especificações - percentual de Etanol
 -  Notificado para apresentação de documentos
 -  Produto coletado para análise em laboratório
 -  Interditado"
BAHIA;ITABERABA;CENTRO;RUA DA PALMEIRA, CASA, 477;05.071.707/0001-02;ITABERABA GÁS LTDA;PONTO DE REVENDA DE GLP;26/02/2018;522873; -  Ação de fiscalização sem registro de ocorrência
BAHIA;ITABERABA;CENTRO;R SINESIO CERQUEIRA, TÉRREO, 456;14.050.140/0004-21;PEM OLIVEIRA;PONTO DE REVENDA DE GLP;26/02/2018;522874;" -  Notificado para apresentação de documentos
 -  Autuado por não atender a normas de segurança
 -  Interditado"
BAHIA;ITACARE;DISTRITO DE TABOQUINHAS;RODOVIA BA 001, S/N;15.636.597/0001-32;AD- ROSA POSTO DE COMBUSTIVEIS E LUBRIFICANTES LTDA;POSTO REVENDEDOR;04/02/2018;469001;" -  Autuado por equipamento ausente ou em desacordo com a legislação
 -  Notificado para apresentação de documentos
 -  Aplicada Medida Reparadora de Conduta"
BAHIA;ITACARE;CENTRO;RUA JOAQUIM VIEIRA, 250;08.906.640/0001-77;COMERCIAL YELLOW CARD LTDA.;POSTO REVENDEDOR;04/02/2018;468997;" -  Autuado por comercializar com vicio de quantidade
 -  Autuado por equipamento ausente ou em desacordo com a legislação
 -  Notificado para apresentação de documentos
 -  Aplicada Medida Reparadora de Conduta
 -  Interditado"
BAHIA;ITACARE;CENTRO;RUA JOAQUIM VIEIRA, 250;08.906.640/0001-77;COMERCIAL YELLOW CARD LTDA.;POSTO REVENDEDOR;16/02/2018;525531; -  Desinterditado
BAHIA;ITACARE;VILA MARAMBAIA;ROD ITACAR/ELHEUS KM 05, S/N;21.206.274/0001-01;KM6 COMERCIO E SERVICOS LTDA - ME;POSTO REVENDEDOR;04/02/2018;469000; -  Ação de fiscalização sem registro de ocorrência
BAHIA;ITACARE;CENTRO;RODOVIA ITACARE/ ILHEUS- BA001, KM 01, S/N;23.726.897/0001-30;POSTO JOCEL III LTDA - EPP;POSTO REVENDEDOR;04/02/2018;468999; -  Ação de fiscalização sem registro de ocorrência
BAHIA;ITACARE;CENTRO;AVENIDA CASTRO ALVES, 0, 535;34.240.994/0001-35;SETUBAL DERIVADOS DE PETROLEO LTDA;POSTO REVENDEDOR;04/02/2018;468998;" -  Autuado por equipamento ausente ou em desacordo com a legislação
 -  Notificado para apresentação de documentos"
BAHIA;ITORORO;RIO DO MEIO;RODOVIA ILHEUS - CONQUISTA, KM 128, 128;13.809.694/0001-54;POSTO DE SERVICOS SIDERAL LTDA;POSTO REVENDEDOR;15/02/2018;522860; -  Verificado o cumprimento do objeto da notificação
BAHIA;JAGUARARI;GAMELEIRA;EST DE GAMELEIRA A SANTA ROSA DE LIMA, TERREO, S/N;21.469.642/0001-04;AUTO POSTO NOSSA SENHORA IMACULADA CONCEICAO LTDA;POSTO REVENDEDOR;19/02/2018;525596;" -  Verificado o cumprimento do objeto da notificação
 -  Autuado por não cumprir notificação"
BAHIA;LAURO DE FREITAS;PORTÃO;CONDOMINIO VALE FLORESTAL, QUADRA A, 01 E 02;05.257.314/0001-98;ALADAH COMERCIO DE COMBUSTIVEIS E SERVICO LTDA;POSTO REVENDEDOR;06/02/2018;507012; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LAURO DE FREITAS;VILAS DO ATLÂNTICO;LOTEAMENTO 8 ETAPA , PROJETO URBANÍSTICO, LOTE 03 QD 12, S/N;16.182.305/0001-00;AUTO POSTO GAROUPA LTDA;PONTO DE REVENDA DE GLP,POSTO REVENDEDOR;03/02/2018;481691; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LAURO DE FREITAS;CENTRO;AVENIDA LUIS TARQUINIO, ARAQUE, S/N;11.324.160/0001-02;AUTO POSTO PITANGUEIRAS LTDA;POSTO REVENDEDOR;03/02/2018;481693;" -  Ação de fiscalização sem registro de ocorrência
 -  Produto coletado para análise em laboratório"
BAHIA;LAURO DE FREITAS;ESTRADA DO COCO;AVENIDA SANTOS DUMONT, S/N;02.818.012/0003-15;HP COMERCIO E DERIVADOS DE PETROLEO LTDA;POSTO REVENDEDOR;05/02/2018;507010; -  Notificado para apresentação de documentos
BAHIA;LAURO DE FREITAS;ITINGA;ESTRADA DO COCO KM 1,5, S/N;08.739.223/0001-87;JA DERIVADOS DE PETROLEO LTDA;POSTO REVENDEDOR;06/02/2018;507015; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LAURO DE FREITAS;LOTEAMENTO VARANDAS TROPICAIS;RUA A, QUADRA 02 LT 1 E 2, SN;02.617.411/0001-56;KOLUNA COMÉRCIO DE COMBUSTIVEIS E DERIVADOS DO PETROLEO LTDA;POSTO REVENDEDOR;06/02/2018;507013; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LAURO DE FREITAS;CENTRO;AVENIDA BRIGADEIRO MÁRIO EPINGAUS, 781;09.149.936/0002-34;MP COMERCIO DE COMBUSTIVEIS LTDA;POSTO REVENDEDOR;04/02/2018;524786; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LAURO DE FREITAS;ITINGA;AV FORTALEZA, 328;13.968.723/0001-20;NS COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA;POSTO REVENDEDOR;05/02/2018;507016; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LAURO DE FREITAS;IPITANGA;AVENIDA AMARILIO THIAGO DOS SANTOS, 1056;03.952.531/0001-72;POSTO CORAL COM. DE COMB. E LUBRIFICANTES LTDA;POSTO REVENDEDOR;04/02/2018;524785;" -  Ação de fiscalização sem registro de ocorrência
 -  Produto coletado para análise em laboratório"
BAHIA;LAURO DE FREITAS;CENTRO;AVENIDA SANTOS DUMONT, KM 4,8, S/N;07.395.555/0001-29;POSTO DE COMB. VERDES MARES LTDA;POSTO REVENDEDOR;04/02/2018;524787; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LAURO DE FREITAS;ITINGA;AVENIDA FORTALEZA, LOTES DE 01 A 03, S/Nº;07.243.590/0001-22;POSTO DE COMBUSTIVEIS CAMBUI LTDA;POSTO REVENDEDOR;05/02/2018;507011; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LAURO DE FREITAS;ESTRADA DO COCO;RODOVIA BA 99, KM 2,5, S/N;00.187.214/0004-61;POSTO DE COMBUSTÍVEIS JAGUARIBE LTDA;POSTO REVENDEDOR;05/02/2018;507014; -  Notificado para apresentação de documentos
BAHIA;LAURO DE FREITAS;BURAQUINHO;RUA ANA C B DIAS, LOTE V000 QUADRA 16 A, 109;23.236.449/0001-59;POSTO VILAS DO ATLANTICO LTDA;POSTO REVENDEDOR;03/02/2018;481690; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LAURO DE FREITAS;PORTÃO;RODOVIA BA 099, KM 06 - LOT MIRAGEM, S/N;73.413.601/0006-04;RODRIGUES TORRES COMERCIO E DER DE PETROLEO LTDA;POSTO REVENDEDOR;05/02/2018;507017; -  Notificado para apresentação de documentos
BAHIA;LAURO DE FREITAS;VILAS DO ATLÂNTICO;AVENIDA LUIZ TARQUINIO, LT. 09 E 10 - QD. 19, S/N;01.878.064/0001-52;VILAS COMERCIO DE COMBUSTIVEIS LTDA;POSTO REVENDEDOR;03/02/2018;481692; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LAURO DE FREITAS;CENTRO;ESTRADA DO COCO, KM 05, S/N;00.133.018/0001-61;W F COMERCIAL DE PETROLEO LTDA;POSTO REVENDEDOR;04/02/2018;524788; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LUIS EDUARDO MAGALHAES;LUIS EDUARDO MAGALHAES;RODOVIA BR 242, KM 873, S/N;02.532.141/0014-03;AEROPREST COMERCIO DE DERIVADOS DE PETROLEO LTDA;POSTO AVIAÇÃO;20/02/2018;469015; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LUIS EDUARDO MAGALHAES;CHACARA PARAÍSO;RUA BURLE MARX, 2.938;23.314.594/0049-55;ALESATCOMBUSTIVEIS S.A.;BASES DO RAMO DE COMBUSTÍVEIS;20/02/2018;469012; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LUIS EDUARDO MAGALHAES;;RUA GLAUBER ROCHA, S/Nº;01.125.282/0006-20;DISTRIBUIDORA DE PETROLEO DA BAHIA;BASES DO RAMO DE COMBUSTÍVEIS;20/02/2018;469010; -  Ação de fiscalização sem registro de ocorrência
BAHIA;LUIS EDUARDO MAGALHAES;CHÁCARA PARAÍSO;RUA BURLE MARX, SALA A, 2938;33.337.122/0098-50;IPIRANGA PRODUTOS DE PETRÓLEO S/A;CESSIONÁRIA;20/02/2018;469013; -  Ação de fiscalização sem registro de ocorrência
